lag_10,lag_30,rolling_std_6,rolling_mean_6,RH_1,rolling_mean_3,rolling_std_3,temp_diff,rolling_mean_12,rolling_std_12,Appliances
170.0,50.0,142.6417423711123,126.66666666666667,0.0634148238211895,206.66666666666666,177.8576209593884,-0.4073466737695458,84.16666666666667,106.12671100094836,400
400.0,50.0,170.84105673598114,183.33333333333334,0.0710242963808178,320.0,130.00000000000034,-0.43879133190751685,112.5,137.05506524419633,390
390.0,170.0,168.57243744653712,238.33333333333334,0.1200631195428548,386.6666666666667,15.27525231652137,-0.4228714946996897,139.16666666666666,153.8865185975061,370
370.0,400.0,148.55975228843096,295.0,0.1733294274602513,383.3333333333333,11.547005383795089,-0.4228714946996897,169.16666666666666,165.33483014962704,390
390.0,390.0,88.1854107359408,348.3333333333333,0.224059244524439,376.6666666666667,11.547005383795216,-0.4228714946996897,196.66666666666666,169.2944360001415,370
370.0,370.0,12.110601416385423,383.3333333333333,0.2409691835458445,380.0,10.000000000003048,-0.4228714946996897,225.83333333333334,168.115670857534,380
380.0,390.0,114.65891446663271,333.3333333333333,0.2409691835458445,283.3333333333333,158.85003409925173,-0.4228714946996897,230.0,163.92903120779792,100
100.0,370.0,146.10498508492662,283.3333333333333,0.2561881286650994,190.0,164.6207763315437,-0.4228714946996897,233.33333333333334,160.30274388471835,90
90.0,380.0,162.7267648544638,300.0,0.2561881286650994,220.0,216.56407827707744,-0.4228714946996897,269.1666666666667,161.21461321837856,470
470.0,100.0,157.40605663908434,288.3333333333333,0.3538430265136605,293.3333333333333,191.3983629327415,-0.4228714946996897,291.6666666666667,145.96595701073753,320
320.0,90.0,152.23884742951336,271.6666666666667,0.4760173359432519,353.3333333333333,104.08329997330698,-0.44953622880535626,310.0,125.19076352801403,270
270.0,470.0,142.74686219551958,251.66666666666666,0.5453480859309651,283.3333333333333,32.14550253664477,-0.4391863481852511,317.5,118.5614531870204,260
260.0,320.0,123.72011423639503,273.3333333333333,0.5428115950777562,253.33333333333334,20.8166599946641,-0.4319019301233761,303.3333333333333,117.9625004615932,230
230.0,270.0,107.26913193769491,336.6666666666667,0.5935414121419439,320.0,130.76696830622052,-0.41414912655815583,310.0,125.33591228810185,470
470.0,260.0,92.68225288586774,325.0,0.5791679639737473,366.6666666666667,123.42339054382437,-0.3918573815971997,312.5,126.93054650620348,400
400.0,230.0,93.80831519646829,320.0,0.5284381469095596,386.6666666666667,90.73771725877495,-0.4022032893472821,304.1666666666667,124.64191133244834,290
290.0,470.0,130.44794619566315,291.6666666666667,0.3931586347384039,263.3333333333333,151.76736583776318,-0.3138027319109951,281.6666666666667,135.56838819867912,100
100.0,400.0,154.87629472151846,263.3333333333333,0.0887797323532833,160.0,112.69427669584714,-0.3899769678720299,257.5,142.13469923728206,90
90.0,290.0,170.6458320616123,240.0,-0.0718646883499679,93.33333333333333,5.773502691912386,-0.3492569188037221,256.6666666666667,143.16762796445852,90
90.0,100.0,135.00617269838702,176.66666666666666,-0.1225945054141538,90.0,0.0,-0.3882585335279285,256.6666666666667,143.16762796445852,90
90.0,90.0,80.93207028119367,125.0,-0.1834702858911786,90.0,0.0,-0.4011129081775293,225.0,133.38256666787092,90
90.0,90.0,5.163977794952293,93.33333333333333,-0.215599170031839,93.33333333333333,5.773502691912386,-0.36393631407069615,206.66666666666666,134.2543944317741,100
100.0,90.0,6.324555320344344,90.0,-0.25111004197677,90.0,10.000000000009376,-0.3428415365528247,190.83333333333334,137.27598832169062,80
80.0,90.0,37.28270376461565,105.0,-0.25111004197677,120.0,52.91502622129347,-0.3441925376370203,184.16666666666666,135.54323921527651,180
180.0,100.0,140.38043548396163,163.33333333333334,-0.2680199809981755,233.33333333333334,185.83146486355176,-0.299893504849445,201.66666666666666,154.26266462423646,440
440.0,80.0,144.55679391390325,198.33333333333334,-0.3677886212244002,306.6666666666667,130.12814197295464,-0.2577039498136346,187.5,133.83334276765117,300
300.0,180.0,135.01851724856115,225.0,-0.5876178285025527,330.0,98.48857801796154,-0.16536889400814953,175.0,118.28317332109872,250
250.0,440.0,120.95453691366848,255.0,-0.7228973406737084,276.6666666666667,25.16611478423831,-0.06109594673176949,174.16666666666666,117.43147582803982,280
280.0,300.0,109.98484744121171,318.3333333333333,-0.5893088224046745,330.0,113.5781669160059,-0.09611958858901032,204.16666666666666,140.48347255320112,460
460.0,250.0,126.55697004379736,308.3333333333333,-0.5072956181509135,286.6666666666667,170.098010962308,-0.1351212033132121,206.66666666666666,138.52031904337625,120
120.0,280.0,127.39701723352863,255.0,-0.5030681333955559,233.33333333333334,196.2990915244731,-0.1956165847030394,209.16666666666666,136.47899161231777,120
120.0,460.0,137.21030087667134,223.33333333333334,-0.5047591272977047,116.66666666666667,5.77350269191277,-0.20994443819009878,210.83333333333334,135.00561155565018,110
110.0,120.0,141.2326685532306,203.33333333333334,-0.5047591272977047,120.0,10.000000000009456,-0.20994443819009878,214.16666666666666,132.21596199423334,130
130.0,120.0,139.8213145410958,175.0,-0.5123685998573331,116.66666666666667,11.54700538380077,-0.2521339932259092,215.0,131.4603293081914,110
110.0,110.0,7.5277265270964016,118.33333333333333,-0.5123685998573331,120.0,10.000000000009456,-0.20994443819009878,218.33333333333334,128.1925634868625,120
120.0,130.0,7.5277265270964016,118.33333333333333,-0.5554889443618906,116.66666666666667,5.77350269191277,-0.20994443819009878,213.33333333333334,130.96379328469033,120
120.0,110.0,7.5277265270964016,118.33333333333333,-0.5554889443618906,120.0,0.0,-0.1956165847030394,186.66666666666666,111.78984612642451,120
120.0,120.0,7.527726527096251,121.66666666666667,-0.5292785388787368,123.33333333333333,5.77350269191251,-0.1562159808310881,172.5,106.7814250104985,130
130.0,120.0,6.3245553203433245,120.0,-0.5478794718022623,123.33333333333333,5.77350269191251,-0.18248569865906286,161.66666666666666,104.77971119824618,120
120.0,120.0,4.082482904648663,121.66666666666667,-0.5123685998573331,123.33333333333333,5.77350269191251,-0.18248569865906286,148.33333333333334,98.3346173516579,120
120.0,130.0,117.64352935882215,170.0,-0.5123685998573331,216.66666666666666,167.43157806499192,-0.13472618703552716,144.16666666666666,83.93269309212582,410
410.0,120.0,151.12908389850054,220.0,-0.8175929991935154,316.6666666666667,170.39170558842775,-0.02726728588257249,169.16666666666666,115.00658742661284,420
420.0,120.0,148.68310820892427,223.33333333333334,-1.357020053976045,323.3333333333333,158.85003409925173,0.09778085030657518,170.83333333333334,114.37246436997235,140
140.0,410.0,159.80196077228427,211.66666666666666,-1.805978934994099,206.66666666666666,189.03262505010474,0.20599385797013958,166.66666666666666,117.65383224708081,60
60.0,420.0,168.33498349026175,201.66666666666666,-1.9750783252080637,86.66666666666667,46.188021535172325,0.285032075480607,160.83333333333334,121.3153916138601,60
60.0,140.0,174.31771759252328,193.33333333333334,-2.086683922749276,63.333333333333336,5.773502691915166,0.2397770578865256,157.5,123.37120630623072,70
70.0,60.0,141.19726154096168,138.33333333333334,-1.915893538633162,70.0,10.000000000010786,0.2214712315325041,154.16666666666666,125.00606045914394,80
80.0,60.0,30.82207001484655,85.0,-1.730729706348881,83.33333333333333,15.275252316526354,0.1605209976510632,152.5,125.63475199597805,100
100.0,70.0,15.165750888106713,75.0,-1.5954501941777233,86.66666666666667,11.547005383801565,0.1142113283446643,149.16666666666666,127.09755260738847,80
80.0,80.0,13.291601358255292,78.33333333333333,-1.5231602048612576,86.66666666666667,11.547005383801565,0.0832135683967186,145.0,128.59379314867277,80
80.0,100.0,10.954451150108168,80.0,-1.441569749083015,76.66666666666667,5.773502691914702,0.0574969082917171,140.83333333333334,130.27651245320357,70
70.0,80.0,9.831920802507092,81.66666666666667,-1.373929992997449,76.66666666666667,5.773502691914702,0.0145133478305356,137.5,131.36520917586282,80
80.0,80.0,9.831920802507092,81.66666666666667,-1.3147452064225476,76.66666666666667,5.773502691914702,0.0008677730809677998,110.0,99.90904954916857,80
80.0,70.0,6.324555320345153,80.0,-1.2657063832605089,83.33333333333333,5.773502691914471,0.004724435739208596,82.5,21.37330535547202,90
90.0,80.0,6.324555320345153,80.0,-1.2217405418048877,83.33333333333333,5.773502691914471,-0.014260864026895703,77.5,11.381803659593082,80
80.0,80.0,6.324555320345153,80.0,-1.1896116576642273,83.33333333333333,5.773502691914471,0.0026955503909550024,79.16666666666667,9.962049198959747,80
80.0,90.0,4.082482904651496,81.66666666666667,-1.1727017186428237,80.0,0.0,-0.033246163793000105,80.83333333333333,7.929614610991921,80
80.0,80.0,4.082482904651496,81.66666666666667,-1.1541007857192964,80.0,0.0,-0.0213062858871153,81.66666666666667,7.177405625657463,80
80.0,80.0,4.082482904651496,81.66666666666667,-1.182002185104599,80.0,0.0,-0.0173263265851712,81.66666666666667,7.177405625657463,80
80.0,80.0,4.082482904651496,81.66666666666667,-1.182002185104599,83.33333333333333,5.773502691914471,0.0145133478305356,80.83333333333333,5.149286505451043,90
90.0,80.0,20.000000000002483,90.0,-1.14649131315967,100.0,26.457513110649757,-0.020115277749021297,85.0,15.075567228890327,130
130.0,80.0,119.16375287813013,140.0,-1.131272368040413,200.0,157.16233645501762,0.018092331549807696,110.0,86.3397096042458,380
380.0,90.0,288.65203966021096,260.0,-0.8852327552791067,436.6666666666667,338.57544703261254,-0.0213122451921057,170.83333333333334,215.76326814077476,800
800.0,130.0,340.90565654835734,378.3333333333333,-0.4117544626800195,656.6666666666666,239.65252624024924,0.0208773098436979,230.0,277.1937294318967,790
790.0,380.0,310.78931770574076,455.0,0.4607983908239952,710.0,147.30919862656242,0.06306686487944539,268.3333333333333,286.22411223417623,540
540.0,800.0,303.907880779686,460.0,1.2217456467867993,483.3333333333333,338.5754470326126,0.1211762571230834,270.8333333333333,284.6515679765615,120
120.0,790.0,308.32882879592455,456.6666666666667,1.3384242260344297,256.6666666666667,245.42480178933334,0.17415219711944668,273.3333333333333,282.94982958221755,110
110.0,540.0,331.4815228636431,420.0,0.8311260553925601,130.0,26.457513110651153,0.20440187424937017,280.0,278.89391922703885,160
160.0,120.0,286.635657237546,310.0,0.4083775798576605,136.66666666666666,25.16611478424129,0.24870090703694547,285.0,275.49954627911796,140
140.0,110.0,213.72880011828076,270.0,0.2092630478807277,283.3333333333333,231.1565126344779,0.2790908262990014,324.1666666666667,277.1103598120275,550
550.0,160.0,211.2265766106781,268.3333333333333,0.1310545799067808,406.6666666666667,231.15651263447776,0.267650678045252,361.6666666666667,271.455113762623,530
530.0,140.0,214.1728274081472,265.0,1.5244335552697728,393.3333333333333,254.23086620891158,0.3403684080403271,362.5,270.55918525762996,100
100.0,550.0,215.65404393766113,263.3333333333333,1.8981432076426084,243.33333333333334,248.26061575153955,0.3401313982737045,360.0,273.03013486693067,100
100.0,530.0,224.09075542437415,251.66666666666666,1.3646346315175852,96.66666666666667,5.773502691921592,0.3516752666843948,335.8333333333333,283.7238841272307,90
90.0,100.0,229.92752481307383,243.33333333333334,1.1109855461966505,93.33333333333333,5.773502691921721,0.278641027058403,276.6666666666667,250.1756958377026,90
90.0,100.0,177.24747294860578,168.33333333333334,0.7643317962580287,93.33333333333333,5.773502691921721,0.23685145438781047,219.16666666666666,194.58386055343527,100
100.0,90.0,14.719601443883567,101.66666666666667,0.5597215340991599,106.66666666666667,20.816659994668246,0.20799674944857519,185.0,167.1961287068138,130
130.0,90.0,15.055453054185321,103.33333333333333,0.3483472963316975,113.33333333333333,15.275252316528796,0.2522909904757565,184.16666666666666,167.57404514440952,110
110.0,100.0,16.329931618557865,106.66666666666667,0.4684078633836254,120.0,10.0000000000141,0.22019287714435118,185.0,167.1961287068138,120
120.0,130.0,14.719601443883413,108.33333333333333,0.7719412688176571,110.0,10.000000000014332,0.2858980465478441,180.0,168.90018569342288,100
100.0,110.0,11.690451944504645,111.66666666666667,0.4016136042490922,110.0,10.000000000014332,0.23558193960294832,177.5,169.76588157063406,110
110.0,120.0,11.690451944504645,111.66666666666667,0.0363589213869468,103.33333333333333,5.773502691921345,0.18782242797941262,140.0,123.36199503162173,100
100.0,100.0,8.944271910005135,110.0,-0.1648693529676513,110.0,10.000000000014332,0.18782242797941262,105.83333333333333,12.40112409372489,120
120.0,110.0,57.85038173311182,133.33333333333334,-0.2435005694171416,156.66666666666666,81.4452781524724,0.23423093851875504,118.33333333333333,43.23999271157479,250
250.0,100.0,58.45225972250139,131.66666666666666,-0.2587195145363983,160.0,78.10249675906822,0.22109707282228291,119.16666666666667,42.94993561924209,110
110.0,120.0,57.503623074261654,133.33333333333334,-0.310294828551646,156.66666666666666,80.82903768654924,0.18169547573286665,120.83333333333333,42.09477042305571,110
110.0,250.0,56.568542494924564,140.0,-0.3610246456158318,123.33333333333333,23.094010767591072,0.18169547573286665,125.83333333333333,41.660605619771346,150
150.0,110.0,55.28712930390536,141.66666666666666,-0.3855440571968657,123.33333333333333,23.094010767591072,0.18169547573286665,126.66666666666667,41.194292043555734,110
110.0,110.0,66.93280212272674,130.0,-0.3855440571968657,103.33333333333333,50.33222956847453,0.18169547573286665,120.0,46.709936649692125,50
50.0,150.0,41.833001326705165,95.0,-0.4692482553527737,66.66666666666667,37.85938897200589,0.181912734685586,114.16666666666667,52.12891944424245,40
40.0,110.0,44.609416046392305,85.0,-0.3855440571968657,46.666666666666664,5.773502691923788,0.1646181727097088,108.33333333333333,55.2405209200206,50
50.0,50.0,44.609416046392376,75.0,-0.3517241791540835,46.666666666666664,5.773502691923788,0.12242861767389829,104.16666666666667,57.75470596069335,50
50.0,40.0,25.625508125046128,61.666666666666664,-0.2773204474599238,56.666666666666664,11.547005383806052,0.1490933517795648,100.83333333333333,58.536442935279574,70
70.0,50.0,10.327955589893428,53.333333333333336,-0.2435005694171416,60.0,10.000000000015543,0.1490933517795648,97.5,59.71523332374399,60
60.0,50.0,10.488088481708337,55.0,-0.1733243224783414,63.333333333333336,5.773502691923025,0.1351210129424356,92.5,60.170213107937755,60
60.0,70.0,8.944271910006966,60.0,-0.1395044444355575,63.333333333333336,5.773502691923025,0.1351210129424356,77.5,34.145410978771466,70
70.0,60.0,8.944271910006966,60.0,-0.1073755602948971,60.0,10.000000000015543,0.1355160292201245,72.5,33.3371209969271,50
50.0,60.0,8.164965809285674,63.333333333333336,-0.0887746273713716,63.333333333333336,11.547005383805898,0.167355703635828,69.16666666666667,31.176428547378897,70
70.0,70.0,7.527726527100011,61.666666666666664,-0.0887746273713716,60.0,10.000000000015543,0.15660683386803662,61.666666666666664,18.006732747574098,60
60.0,50.0,8.164965809285674,63.333333333333336,-0.0887746273713716,66.66666666666667,5.773502691922871,0.1101983233286942,58.333333333333336,10.298573010895385,70
70.0,70.0,8.164965809285675,63.333333333333336,-0.0887746273713716,63.333333333333336,5.77350269192302,0.1347535796825261,59.166666666666664,9.962049198963038,60
60.0,60.0,7.527726527100012,61.666666666666664,-0.0887746273713716,63.333333333333336,5.77350269192302,0.121219731620836,60.833333333333336,7.929614610996045,60
60.0,70.0,7.527726527100012,61.666666666666664,-0.0803196578606833,56.666666666666664,5.773502691923316,0.1303726447978567,60.833333333333336,7.929614610996045,50
50.0,60.0,10.327955589893318,56.666666666666664,-0.0634097188392778,50.0,10.000000000015792,0.1361815975872403,60.0,9.534625892463001,40
40.0,60.0,14.719601443884683,51.666666666666664,-0.0634097188392778,40.0,10.000000000016048,0.1319211540209155,56.666666666666664,12.3091490979389,30
30.0,50.0,12.11060141639611,46.666666666666664,-0.0143708956772408,36.666666666666664,5.773502691924201,0.1159993303780538,55.0,13.142574813460755,40
40.0,40.0,10.488088481708662,45.0,0.0634148238211895,40.0,10.000000000016048,0.12117228425312192,54.166666666666664,13.113721705520447,50
50.0,30.0,8.16496580928651,43.333333333333336,0.1124536469832265,46.666666666666664,5.773502691923758,0.07898272921731832,52.5,12.154310870115822,50
50.0,40.0,7.527726527100918,41.666666666666664,0.164874457949563,46.666666666666664,5.773502691923758,0.11786583905820738,51.666666666666664,12.673044646264147,40
40.0,50.0,8.16496580928651,43.333333333333336,0.164874457949563,46.666666666666664,5.773502691923758,0.1001130354929893,50.0,11.281521496361773,50
50.0,50.0,5.4772255750653445,45.0,0.1462735250260375,43.333333333333336,5.773502691923906,0.07384331766500771,48.333333333333336,11.146408580460863,40
40.0,40.0,5.4772255750653445,45.0,0.129363586004632,43.333333333333336,5.773502691923906,0.06560291479674157,45.833333333333336,9.003366373793526,40
40.0,50.0,5.163977794957846,43.333333333333336,0.1141446408853771,40.0,0.0,0.027632315264532914,44.166666666666664,7.929614610997155,40
40.0,40.0,8.366600265349714,45.0,0.1141446408853771,46.666666666666664,11.547005383806267,0.03837721216237011,44.166666666666664,7.929614610997155,60
60.0,40.0,8.164965809286372,46.666666666666664,0.1141446408853771,50.0,10.000000000015795,0.012107494334391289,44.166666666666664,7.929614610997155,50
50.0,40.0,8.164965809286372,46.666666666666664,0.0862432415000745,53.333333333333336,5.773502691923469,-0.01615319636204593,45.0,7.977240352184109,50
50.0,60.0,8.164965809286372,46.666666666666664,0.0862432415000745,46.666666666666664,5.773502691923764,0.0013586245665999641,45.833333333333336,6.685579234226428,40
40.0,50.0,8.164965809286372,46.666666666666664,0.1048441744236,43.333333333333336,5.7735026919239125,-0.021845630703106134,45.833333333333336,6.685579234226428,40
40.0,50.0,13.662601021284992,43.333333333333336,0.1048441744236,33.333333333333336,11.547005383806567,-0.02049462961891063,43.333333333333336,9.847319278354366,20
20.0,40.0,11.690451944506728,38.333333333333336,0.0862432415000745,30.0,10.00000000001631,0.008161077355209878,41.666666666666664,10.298573010896238,30
30.0,40.0,12.110601416396486,33.333333333333336,0.0862432415000745,23.333333333333332,5.773502691924812,0.022488930842270882,40.0,12.060453783117017,20
20.0,20.0,12.110601416396486,33.333333333333336,0.0862432415000745,33.333333333333336,15.27525231653009,-0.04079540171140872,40.0,12.060453783117017,50
50.0,30.0,16.329931618559286,36.666666666666664,0.0862432415000745,43.333333333333336,20.816659994669,-0.02487556450357986,41.666666666666664,13.371158468436203,60
60.0,20.0,16.329931618559286,36.666666666666664,0.0710242963808178,50.0,10.000000000015797,-0.012021189853976821,41.666666666666664,13.371158468436203,40
40.0,50.0,14.719601443884915,41.666666666666664,0.0862432415000745,50.0,10.000000000015797,-0.049991789386185426,42.5,13.568010506005018,50
50.0,60.0,13.662601021284994,43.333333333333336,0.0862432415000745,43.333333333333336,5.773502691923914,-0.0022322777626496704,40.833333333333336,12.401124093727715,40
40.0,40.0,8.164965809286375,46.666666666666664,0.0710242963808178,43.333333333333336,5.773502691923914,-0.044421832798455574,40.0,12.060453783117019,40
40.0,50.0,8.164965809286375,46.666666666666664,0.0710242963808178,43.333333333333336,5.773502691923914,-0.0480047893876796,40.0,12.060453783117019,50
50.0,40.0,5.477225575065352,45.0,0.0862432415000745,46.666666666666664,5.773502691923767,-0.028802230668859785,40.833333333333336,12.401124093727715,50
50.0,40.0,5.477225575065352,45.0,0.0862432415000745,46.666666666666664,5.773502691923767,-0.07626548008411838,40.833333333333336,12.401124093727715,40
40.0,50.0,5.477225575065352,45.0,0.0955437079618498,46.666666666666664,5.773502691923767,-0.07626548008411838,43.333333333333336,10.730867399780305,50
50.0,50.0,5.477225575065352,45.0,0.0803247628425932,43.333333333333336,5.773502691923914,-0.0749144789999251,44.166666666666664,9.96204919896383,40
40.0,40.0,5.163977794957634,46.666666666666664,0.0862432415000745,46.666666666666664,5.773502691923767,-0.09811873426962892,46.666666666666664,6.513389472800735,50
50.0,50.0,8.164965809286514,43.333333333333336,0.1048441744236,40.0,10.000000000016053,-0.05513517380844746,45.0,7.977240352184106,30
30.0,40.0,11.690451944506732,38.333333333333336,0.1141446408853771,33.333333333333336,15.27525231653009,-0.11841950636212706,41.666666666666664,9.374368665619151,20
20.0,50.0,12.110601416396394,36.666666666666664,0.1141446408853771,26.666666666666668,5.7735026919246595,-0.11841950636212706,40.833333333333336,9.962049198964008,30
30.0,30.0,10.327955589894092,33.333333333333336,0.1141446408853771,26.666666666666668,5.7735026919246595,-0.08657983194642183,39.166666666666664,9.962049198964099,30
30.0,20.0,12.247448713922292,35.0,0.1141446408853771,36.666666666666664,11.547005383806495,-0.10863059427079935,40.0,10.444659357349343,50
50.0,30.0,21.908902300210144,40.0,0.1310545799067808,53.333333333333336,25.166114784242076,-0.12761589403690377,43.333333333333336,15.569978883235356,80
80.0,30.0,21.369760566436373,41.666666666666664,0.1970033420902233,56.666666666666664,20.816659994668832,-0.11169605682907158,42.5,15.447859516338083,40
40.0,50.0,18.618986725029252,46.666666666666664,0.2578791225672482,56.666666666666664,20.816659994668832,-0.11169605682907158,42.5,15.447859516338083,50
50.0,80.0,17.224014243689375,48.333333333333336,0.2916990006100304,43.333333333333336,5.77350269192391,-0.07985638241336801,42.5,15.447859516338083,40
40.0,40.0,16.431676725159342,55.0,0.2916990006100304,53.333333333333336,15.27525231652975,-0.12204593744917402,44.166666666666664,17.298624923460704,70
70.0,50.0,24.22120283278277,63.333333333333336,0.2916990006100304,70.0,30.000000000005095,-0.12204593744917402,49.166666666666664,23.532698077101678,100
100.0,40.0,22.803508501985824,60.0,0.2815530371971932,76.66666666666667,20.81665999466859,-0.090605252181157,50.0,23.74102701309505,60
60.0,70.0,21.36976056643605,61.666666666666664,0.3322828542613809,70.0,26.457513110651682,-0.090605252181157,51.666666666666664,22.896340848322634,50
50.0,100.0,22.803508501985824,60.0,0.3398923268210091,50.0,10.000000000015794,-0.07468541497332815,53.333333333333336,21.033883198886127,40
40.0,60.0,22.803508501985824,60.0,0.307763442680347,43.333333333333336,5.77350269192391,-0.08503529559343181,54.166666666666664,20.207259421640384,40
40.0,50.0,23.452078799120198,55.0,0.3043814548760782,40.0,0.0,-0.10632758125016795,55.0,19.306145983272078,40
40.0,40.0,13.291601358256981,41.666666666666664,0.2916990006100304,33.333333333333336,11.547005383806566,-0.10613007311130096,52.5,21.794494717706637,20
20.0,40.0,12.247448713922289,35.0,0.2916990006100304,26.666666666666668,11.547005383806715,-0.10613007311130096,47.5,21.794494717706762,20
20.0,40.0,9.831920802509837,31.666666666666668,0.2916990006100304,23.333333333333332,5.773502691924806,-0.07747436613718062,46.666666666666664,22.292817160911852,30
30.0,20.0,12.110601416396484,33.333333333333336,0.2916990006100304,33.333333333333336,15.27525231653009,-0.13821073016358398,46.666666666666664,22.292817160911852,50
50.0,20.0,13.784048752095908,35.0,0.2916990006100304,43.333333333333336,11.547005383806342,-0.1327592784591658,47.5,22.207697273287167,50
50.0,30.0,13.784048752095908,35.0,0.2916990006100304,46.666666666666664,5.773502691923761,-0.1327592784591658,45.0,21.105794120447026,40
40.0,50.0,11.690451944506728,38.333333333333336,0.2823985341482532,43.333333333333336,5.773502691923908,-0.15385405597703716,40.0,12.060453783117024,40
40.0,50.0,7.52772652710092,41.666666666666664,0.248578656105471,40.0,0.0,-0.1960436110128454,38.333333333333336,10.298573010896423,40
40.0,40.0,5.16397779495785,43.333333333333336,0.2409691835458445,40.0,0.0,-0.16420393659714017,37.5,9.653072991642466,40
40.0,40.0,5.16397779495785,43.333333333333336,0.2409691835458445,43.333333333333336,5.773502691923908,-0.1482840993893113,38.333333333333336,10.298573010896423,50
50.0,40.0,5.16397779495785,43.333333333333336,0.2409691835458445,46.666666666666664,5.773502691923761,-0.1672693991554135,39.166666666666664,10.83624669451557,50
50.0,40.0,5.477225575065348,45.0,0.2409691835458445,50.0,0.0,-0.2052399986876221,40.0,11.28152149636225,50
50.0,50.0,5.477225575065348,45.0,0.2316687170840673,46.666666666666664,5.773502691923761,-0.2052399986876221,41.666666666666664,9.374368665619157,40
40.0,50.0,5.477225575065348,45.0,0.2316687170840673,43.333333333333336,5.773502691923908,-0.2052399986876221,43.333333333333336,6.513389472801007,40
40.0,50.0,11.69045194450663,41.666666666666664,0.2409691835458445,33.333333333333336,11.547005383806564,-0.2052399986876221,42.5,8.66025403785325,20
20.0,40.0,13.662601021285159,36.666666666666664,0.2409691835458445,26.666666666666668,11.547005383806713,-0.2052399986876221,40.0,10.444659357349355,20
20.0,40.0,12.110601416396484,33.333333333333336,0.2130677841605418,23.333333333333332,5.773502691924803,-0.28444416844912834,38.333333333333336,10.298573010896426,30
30.0,20.0,9.831920802509838,31.666666666666668,0.1978488390412852,30.0,10.00000000001631,-0.28444416844912834,38.333333333333336,10.298573010896426,40
40.0,20.0,12.110601416396483,33.333333333333336,0.2016535753210993,40.0,10.000000000016055,-0.3162838428648336,39.166666666666664,10.836246694515575,50
50.0,30.0,13.784048752095904,35.0,0.2223682506223172,46.666666666666664,5.77350269192377,-0.3162838428648336,40.0,11.281521496362254,50
50.0,40.0,11.690451944506721,38.333333333333336,0.2409691835458445,46.666666666666664,5.77350269192377,-0.3162838428648336,40.0,11.281521496362254,40
40.0,50.0,7.5277265271009,41.666666666666664,0.2409691835458445,43.333333333333336,5.773502691923919,-0.3449395498389556,39.166666666666664,10.836246694515575,40
40.0,50.0,5.4772255750653125,45.0,0.2409691835458445,43.333333333333336,5.773502691923919,-0.3306116963518948,39.166666666666664,10.836246694515575,50
50.0,40.0,5.4772255750653125,45.0,0.248578656105471,43.333333333333336,5.773502691923919,-0.35926740332601514,38.333333333333336,10.298573010896428,40
40.0,40.0,5.163977794957817,43.333333333333336,0.2637976012247277,43.333333333333336,5.773502691923919,-0.4014569583618256,38.333333333333336,10.298573010896428,40
40.0,50.0,5.163977794957817,43.333333333333336,0.2637976012247277,43.333333333333336,5.773502691923919,-0.42255173587969475,39.166666666666664,10.836246694515575,50
50.0,40.0,5.163977794957817,43.333333333333336,0.2637976012247277,43.333333333333336,5.773502691923919,-0.42255173587969475,40.833333333333336,9.003366373793831,40
40.0,40.0,5.4772255750653125,45.0,0.2637976012247277,46.666666666666664,5.77350269192377,-0.42255173587969475,43.333333333333336,6.513389472801007,50
50.0,50.0,5.163977794957817,43.333333333333336,0.2637976012247277,43.333333333333336,5.773502691923919,-0.42255173587969475,44.166666666666664,5.149286505459095,40
40.0,40.0,10.95445115011031,40.0,0.2637976012247277,36.666666666666664,15.275252316530032,-0.42255173587969475,42.5,8.66025403785325,20
20.0,50.0,13.662601021285155,36.666666666666664,0.2637976012247277,26.666666666666668,11.547005383806711,-0.42255173587969475,40.0,10.444659357349357,20
20.0,40.0,12.110601416396483,33.333333333333336,0.2916990006100304,23.333333333333332,5.773502691924796,-0.4010599556491048,38.333333333333336,10.29857301089643,30
30.0,20.0,12.110601416396483,33.333333333333336,0.2916990006100304,30.0,10.000000000016307,-0.42255173587969475,38.333333333333336,10.29857301089643,40
40.0,20.0,12.110601416396483,33.333333333333336,0.2637976012247277,40.0,10.000000000016051,-0.4635087947146208,39.166666666666664,10.836246694515577,50
50.0,30.0,13.784048752095904,35.0,0.2637976012247277,46.666666666666664,5.773502691923764,-0.49216450168874115,39.166666666666664,10.836246694515577,50
50.0,40.0,12.649110640679568,40.0,0.2823985341482532,50.0,0.0,-0.4027724306882192,40.0,11.281521496362256,50
50.0,50.0,8.164965809286489,43.333333333333336,0.2637976012247277,46.666666666666664,5.773502691923764,-0.4778366482016816,40.0,11.281521496362256,40
40.0,50.0,5.477225575065312,45.0,0.2637976012247277,43.333333333333336,5.7735026919239125,-0.49216450168874115,39.166666666666664,10.836246694515577,40
40.0,50.0,5.477225575065312,45.0,0.277748300917379,40.0,0.0,-0.49216450168874115,39.166666666666664,10.836246694515577,40
40.0,40.0,5.163977794957816,43.333333333333336,0.2823985341482532,40.0,0.0,-0.49216450168874115,38.333333333333336,10.29857301089643,40
40.0,40.0,4.082482904657233,41.666666666666664,0.2823985341482532,40.0,0.0,-0.49216450168874115,38.333333333333336,10.29857301089643,40
40.0,40.0,4.082482904657233,41.666666666666664,0.2823985341482532,43.333333333333336,5.7735026919239125,-0.4778366482016816,40.833333333333336,9.003366373793833,50
